file,SDMatte_MSE,SDMatte_SAD,SDMatte_MAD,MAM_MSE,MAM_SAD,MAM_MAD,ZIM_MSE,ZIM_SAD,ZIM_MAD,avg_MSE,avg_SAD,avg_MAD,mse_std
4.png,0.005629540985705808,16.179329411764705,0.01542981091667624,0.0266912807624462,69.6776666666667,0.06644980112711592,0.003153251287158936,10.647764705882352,0.010154499727136947,0.011824691011770317,32.16825359477125,0.030678037256976366,0.010560764517115804
40.png,0.0050154270845301,14.711125490196078,0.014029622545429304,0.00875286317889116,31.666533333333337,0.0301995595296224,0.01971185831600132,29.38249803921569,0.028021333731857005,0.011160049526474194,25.253385620915036,0.02408350526896957,0.0062365686248841085
41.png,0.027354298202590912,44.90940000000001,0.04282894134521485,0.06859535328748824,101.24724705882356,0.09655689912683826,0.046712609349375094,56.484682352941164,0.053867990830365337,0.04755408694648475,67.54710980392157,0.06441794376747281,0.016847101027352093
42.png,0.009892879912872493,27.73096078431372,0.026446305069268913,0.06149583142613137,134.46131372549016,0.12823230145024314,0.011655613123018533,23.96246666666667,0.02285238901774089,0.027681441487340797,62.05158039215684,0.059176998512417645,0.023921211400372597
43.png,0.01304597322961909,25.147945098039205,0.023982949350394446,0.11350636596269033,201.6036980392157,0.19226426891252107,0.21595955038748993,231.07814117647058,0.22037328832289751,0.1141706298599331,152.60992810457515,0.14554016886193769,0.08284045261281747
44.png,0.26973600247510354,514.3825803921568,0.49055345572677306,0.7160766035004427,838.842631372549,0.7999826730466356,0.0425168044234367,87.48197254901963,0.08342931036855662,0.3427764701329943,480.2357281045752,0.45798847971398843,0.27978787580346975
45.png,0.3990276719459615,457.0948156862745,0.43591958588244867,0.2897986031238596,372.99306274509803,0.3557139041377049,0.3294994388420461,368.5244666666668,0.3514523188273113,0.339441904637289,399.53744836601305,0.38102860294915497,0.045143377797879004
46.png,0.01401676572501224,30.112109803921573,0.028717145732804844,0.14594397798954006,192.57747058823534,0.18365618761848004,0.9597843610594151,1017.8354313725491,0.9706835092282764,0.3732483682579892,413.508337254902,0.3943522808598538,0.4182260556785356
47.png,0.02622902861011803,49.7982823529412,0.04749134288114662,0.07327576754231581,169.0302039215687,0.16119976417691106,0.012628149570111626,31.849905882352957,0.030374437219956356,0.03737764857418182,83.55946405228762,0.07968851475933801,0.02598399746963436
48.png,0.06749847879963439,116.24384705882355,0.11085877138025622,0.02529693357122261,58.314023529411735,0.05561258652630972,0.8160889482919828,872.3298196078432,0.8319185443952972,0.3029614535542799,348.9625633986928,0.33279663410062105,0.36324474026635717
49.png,0.008174479410126778,19.980113725490202,0.019054521298876,0.016356484216252274,41.20796470588233,0.03929897757137521,0.006629139593315786,19.932921568627464,0.01900951535094019,0.010386701073231613,27.040333333333333,0.0257876714070638,0.004268157437612909
5.png,0.03168269044846032,95.15634509803918,0.09074816236308973,0.04182739225546702,92.43629803921563,0.08815412334367335,0.2652718291819806,296.904631372549,0.2831503213620653,0.11292730396196932,161.49909150326792,0.15401753568960946,0.10780343073412603
50.png,0.010099143307285093,22.641627450980394,0.021592738581638713,0.02458892864797812,57.47099999999998,0.05480861663818358,0.733261567159416,868.8975764705882,0.8286453022676356,0.2559832130382264,316.3367346405228,0.30168221916248594,0.3375385992290646
51.png,0.2622241747869707,371.61798823529404,0.3544025308945599,0.3039981194525122,372.09630980392166,0.3548586938895432,0.9568403840202498,1016.1947058823528,0.9691187914680031,0.507687559419911,586.6363346405228,0.5594600054173687,0.3180565573375036
